Mark,Competitor,DOB,Nat,Pos,Venue,Date
2:58:39,Maria MICHTA-COFFEY,23 JUN 1986,USA,2.0,"Santee, CA (USA)",15 JAN 2023
2:58:44,Lidia BARCELLA,21 APR 1997,ITA,3.0,Grosseto (ITA),26 JAN 2020
2:58:44,Olga FIASKA,09 NOV 2001,GRE,1.0,Antalya (TUR),09 APR 2023
2:58:46,Alejandra ORTEGA,08 JUL 1994,MEX,21.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
2:58:48,Bethan DAVIES,07 NOV 1990,GBR,18.0,Dudince (SVK),23 APR 2022
2:58:51,Maria MICHTA-COFFEY,23 JUN 1986,USA,22.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
2:58:55,Yefang JI,04 MAR 1996,CHN,11.0,Huangshan (CHN),04 MAR 2018
2:59:00,Elisa NEUVONEN,19 MAR 1991,FIN,10.0,"Odeonplatz, München (GER)",16 AUG 2022
2:59:08,Olga FIASKA,09 NOV 2001,GRE,4.0,Megara (GRE),23 JAN 2022
2:59:09,Marina PEÑA ALONSO,18 MAR 1999,ESP,6.0,Sevilla (ESP),14 FEB 2021
2:59:09,Hannah MISON,14 NOV 2001,AUS,3.0,"Albert Park, Melbourne (AUS)",21 MAY 2023
2:59:10,Maika YAGI,21 JAN 1999,JPN,2.0,Takahata (JPN),23 OCT 2022
2:59:11,Ricuo XI,09 AUG 2001,CHN,8.0,Huangshan (CHN),23 APR 2022
2:59:13,Olga FIASKA,09 NOV 2001,GRE,2.0,"Olympic Rowing – Canoeing – Kayak Centre, Sxinias (GRE)",22 JAN 2023
2:59:15,Nadzeya DARAZHUK,23 JAN 1990,BLR,1.0,Brest (BLR),16 JUL 2022
2:59:18,Masumi FUCHISE,02 SEP 1986,JPN,4.0,Wajima (JPN),17 APR 2022
2:59:18,Ana Veronica RODEAN,23 JUN 1984,ROU,12.0,Poděbrady (CZE),21 MAY 2023
2:59:27,Ana Veronica RODEAN,23 JUN 1984,ROU,13.0,Poděbrady (CZE),16 MAY 2021
2:59:32,Hana BURZALOVÁ,03 NOV 2000,SVK,23.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
2:59:32,Siu Nga CHING,11 FEB 1987,HKG,,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023
2:59:33,Anastasiya RODZKINA,29 AUG 1994,BLR,2.0,Brest (BLR),17 APR 2021
2:59:37,Paola PÉREZ,21 DEC 1989,ECU,3.0,Machala (ECU),08 JAN 2022
2:59:37,Mao TATSUMI,12 JAN 2000,JPN,5.0,Wajima (JPN),17 APR 2022
2:59:38,Bethan DAVIES,07 NOV 1990,GBR,11.0,"Odeonplatz, München (GER)",16 AUG 2022
2:59:45,Valentyna NAIAVKO,10 AUG 1994,UKR,13.0,Poděbrady (CZE),21 MAY 2023
2:59:46,Kaori KAWAZOE,30 SEP 1995,JPN,4.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023
2:59:49,Ema HAČUNDOVÁ,05 MAR 1999,SVK,14.0,Dudince (SVK),25 MAR 2023
2:59:52,Faying MA,30 AUG 1993,CHN,9.0,Huangshan (CHN),23 APR 2022
2:59:55,Magaly BONILLA,08 FEB 1992,ECU,1.0,Valledupar (COL),02 JUL 2022
2:59:57,Johana ORDÓŇEZ,12 DEC 1987,ECU,9.0,Muscat (OMA),05 MAR 2022
3:00:03,Qiuye LI,02 DEC 1993,CHN,12.0,Huangshan (CHN),04 MAR 2018
3:00:04,Ramandeep KAUR,30 APR 1999,IND,1.0,Ranchi (IND),17 APR 2022
3:00:04,Kelly RUDDICK,19 APR 1973,AUS,1.0,Melbourne (AUS),15 MAY 2022
3:00:05,Stephanie CASEY,01 AUG 1983,USA,3.0,"Santee, CA (USA)",15 JAN 2023
3:00:05,Galina YAKUSHEVA,14 JUL 1988,KAZ,1.0,"Konyaaltı Boulvared, Antalya (TUR)",12 MAR 2023
3:00:12,Sara VITIELLO,06 AUG 1996,ITA,3.0,Pescara (ITA),16 JAN 2022
3:00:13,Bethan DAVIES,07 NOV 1990,GBR,14.0,Poděbrady (CZE),21 MAY 2023
3:00:15,Anabelly ORJUELA,24 JUL 1988,COL,2.0,Valledupar (COL),02 JUL 2022
3:00:16,Ana PULGARIN CARDENO,06 MAY 2001,ESP,6.0,Cieza (ESP),26 FEB 2023
3:00:19,Miranda MELVILLE,20 MAR 1989,USA,1.0,"Santee, CA (USA)",16 JAN 2022
3:00:21,Eleonora Anna GIORGI,14 SEP 1989,ITA,1.0,Ostia (ITA),23 JAN 2021
3:00:24,Bethan DAVIES,07 NOV 1990,GBR,1.0,Leeds (GBR),23 OCT 2021
3:00:29,Vitória OLIVEIRA,30 AUG 1992,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",15 JAN 2023
3:00:33,Viviane LYRA,29 JUL 1993,BRA,5.0,Lima (PER),06 FEB 2022
3:00:39,Liyue HU,08 OCT 2002,CHN,13.0,Huangshan (CHN),04 MAR 2023
3:00:47,María Guadalupe SÁNCHEZ,04 AUG 1995,MEX,19.0,Dudince (SVK),23 APR 2022
3:00:48,Carmen ESCARIZ,28 AUG 1998,ESP,5.0,Lepe (ESP),30 JAN 2022
3:00:49,Arisay CRUZ SALINAS,26 JAN 1992,MEX,2.0,Coatzacoalcos (MEX),30 JAN 2022
3:00:51,Anabelly ORJUELA,24 JUL 1988,COL,6.0,Lima (PER),06 FEB 2022
3:00:54,Stephanie CASEY,01 AUG 1983,USA,24.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:00:55,Bianca Maria DITTRICH,06 JUL 1993,GER,15.0,Poděbrady (CZE),21 MAY 2023
3:00:56,Mara RIBEIRO,11 MAY 1995,POR,1.0,"Circuito Urbano, Porto de Mos (POR)",13 JAN 2019
3:00:57,Bianca Maria DITTRICH,06 JUL 1993,GER,15.0,Dudince (SVK),25 MAR 2023
3:00:58,Sandra Viviana GALVIS,28 JUN 1986,COL,5.0,Asunción (PAR),14 OCT 2022
3:01:05,Johana ORDÓŇEZ,12 DEC 1987,ECU,2.0,Sucúa (ECU),09 MAR 2019
3:01:11,Robyn STEVENS,24 APR 1983,USA,1.0,"Santee, CA (USA)",28 FEB 2021
3:01:13,Cristina MONTESINOS,12 JUL 1994,ESP,6.0,Lepe (ESP),30 JAN 2022
3:01:16,Yasury PALACIOS,26 OCT 1999,GUA,25.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:01:18,Sara VITIELLO,06 AUG 1996,ITA,16.0,Poděbrady (CZE),21 MAY 2023
3:01:19,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,12.0,"Odeonplatz, München (GER)",16 AUG 2022
3:01:26,Faying MA,30 AUG 1993,CHN,10.0,Muscat (OMA),05 MAR 2022
3:01:27,Anabelly ORJUELA,24 JUL 1988,COL,3.0,Managua (NCA),16 APR 2023
3:01:29,Ana Veronica RODEAN,23 JUN 1984,ROU,26.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:01:32,Nathaly LEON,03 JUN 1998,ECU,7.0,Lima (PER),06 FEB 2022
3:01:33,Elisa NEUVONEN,19 MAR 1991,FIN,2.0,Leeds (GBR),23 OCT 2021
3:01:38,Rebecca HENDERSON,04 JUL 2001,AUS,1.0,"Fawkner Park, Melbourne (AUS)",04 DEC 2022
3:01:39,Alina TSVILII,18 SEP 1994,UKR,1.0,Lutsk (UKR),25 MAR 2023
3:01:44,Li PENG,27 AUG 2002,CHN,14.0,Huangshan (CHN),04 MAR 2023
3:01:45,Lixue WANG,15 DEC 1996,CHN,13.0,Huangshan (CHN),04 MAR 2018
3:01:51,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,20.0,Dudince (SVK),23 APR 2022
3:01:51,Jocy CABALLERO,02 FEB 1993,PER,16.0,Dudince (SVK),25 MAR 2023
3:01:52,Vasylyna SYDORCHUK,30 APR 1990,UKR,2.0,Lutsk (UKR),25 MAR 2023
3:01:53,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,17.0,Dudince (SVK),25 MAR 2023
3:01:55,Stephanie CASEY,01 AUG 1983,USA,2.0,"Santee, CA (USA)",16 JAN 2022
3:01:55,Aleksandra BUSHKOVA,13 JAN 1997,RUS,7.0,Cheboksary (RUS),21 MAY 2022
3:01:56,Ana Veronica RODEAN,23 JUN 1984,ROU,21.0,Dudince (SVK),23 APR 2022
3:01:58,Marina PEÑA ALONSO,18 MAR 1999,ESP,22.0,Dudince (SVK),23 APR 2022
3:02:02,Lidia BARCELLA,21 APR 1997,ITA,2.0,Ostia (ITA),23 JAN 2021
3:02:11,Rita RÉCSEI,30 JAN 1996,HUN,23.0,Dudince (SVK),23 APR 2022
3:02:20,Siu Nga CHING,11 FEB 1987,HKG,,"Fawkner Park, Melbourne (AUS)",04 DEC 2022
3:02:25,Zhuoma QIJI,27 MAY 1998,CHN,10.0,Huangshan (CHN),23 APR 2022
3:02:27,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,27.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:02:29,Mara RIBEIRO,11 MAY 1995,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",07 JAN 2018
3:02:29,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,17.0,Poděbrady (CZE),21 MAY 2023
3:02:34,Bianca Maria DITTRICH,06 JUL 1993,GER,,Aix-les-Bains (FRA),12 MAR 2023
3:02:42,Alina TSVILII,18 SEP 1994,UKR,1.0,Ivano-Frankivsk (UKR),15 OCT 2022
3:02:44,Raquel GONZÁLEZ,16 NOV 1989,ESP,11.0,Muscat (OMA),05 MAR 2022
3:02:44,Nami KUMAGAI,09 JUL 1996,JPN,6.0,Wajima (JPN),17 APR 2022
3:02:46,Jing LI,23 AUG 2001,CHN,9.0,Nanjing (CHN),22 JAN 2022
3:02:47,Elina CHEBOTARYOVA,05 FEB 1998,RUS,8.0,Sochi (RUS),18 FEB 2019
3:02:50,Xueying BAI,26 APR 2000,CHN,11.0,Huangshan (CHN),23 APR 2022
3:02:51,Aura Libertad MORALES,07 JUN 1982,MEX,24.0,Dudince (SVK),23 APR 2022
3:02:55,Anabelly ORJUELA,24 JUL 1988,COL,6.0,Asunción (PAR),14 OCT 2022
3:03:05,Nadzeya DARAZHUK,23 JAN 1990,BLR,1.0,Brest (BLR),23 APR 2022
3:03:07,Xue ZHAO,12 NOV 1999,CHN,12.0,Huangshan (CHN),23 APR 2022
3:03:12,Pengqin JIANG,05 SEP 1995,CHN,14.0,Huangshan (CHN),04 MAR 2018
3:03:13,Bianca Maria DITTRICH,06 JUL 1993,GER,1.0,"Domplatz, Erfurt (GER)",15 APR 2023
3:03:16,Irene VAZQUEZ,12 AUG 1998,ESP,7.0,Cieza (ESP),26 FEB 2023
3:03:19,Nicole COLOMBI,29 DEC 1995,ITA,12.0,Muscat (OMA),05 MAR 2022
3:03:38,Vitória OLIVEIRA,30 AUG 1992,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",16 JAN 2022
3:03:43,Marina PEÑA ALONSO,18 MAR 1999,ESP,7.0,Lepe (ESP),30 JAN 2022
3:03:45,Galina YAKUSHEVA,14 JUL 1988,KAZ,25.0,Dudince (SVK),23 APR 2022
3:04:03,María Fernanda PEINADO,12 NOV 2001,GUA,1.0,Ciudad de Guatemala (GUA),22 JAN 2023
3:04:04,Beatrice FORESTI,29 OCT 1998,ITA,14.0,Poděbrady (CZE),16 MAY 2021
3:04:06,Irina MUSIKHINA,07 JUN 1988,RUS,2.0,Voronovo (RUS),05 SEP 2021
3:04:15,Valentyna MYRONCHUK,10 AUG 1994,UKR,2.0,Ivano-Frankivsk (UKR),23 MAR 2019
3:04:19,Alina TSVILII,18 SEP 1994,UKR,1.0,Lutsk (UKR),11 MAR 2018
3:04:24,Emilia LEHMEYER,11 APR 1997,GER,1.0,Frankfurt (GER),30 APR 2022
3:04:27,Mirna ORTÍZ,28 FEB 1987,GUA,2.0,Ciudad de Guatemala (GUA),22 JAN 2023
3:04:29,Evelyn INGA,16 APR 1998,PER,3.0,Valledupar (COL),02 JUL 2022
3:04:30,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,,Antalya (TUR),09 APR 2023
3:04:38,Semiha MUTLU,15 MAR 1987,TUR,1.0,Izmir (TUR),03 MAR 2019
3:04:41,Mao TATSUMI,12 JAN 2000,JPN,5.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023
3:04:42,Vittoria GIORDANI,14 MAR 2000,ITA,4.0,Pescara (ITA),16 JAN 2022
3:04:45,Rita RÉCSEI,30 JAN 1996,HUN,18.0,Dudince (SVK),25 MAR 2023
3:04:48,. PAYAL,05 MAY 1999,IND,1.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:04:49,Rita RÉCSEI,30 JAN 1996,HUN,13.0,"Odeonplatz, München (GER)",16 AUG 2022
3:04:50,Sara VITIELLO,06 AUG 1996,ITA,26.0,Dudince (SVK),23 APR 2022
3:04:50,Aura Libertad MORALES,07 JUN 1982,MEX,28.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:04:54,Mar JUÁREZ,27 SEP 1993,ESP,13.0,Muscat (OMA),05 MAR 2022
3:04:58,Hana BURZALOVÁ,03 NOV 2000,SVK,27.0,Dudince (SVK),23 APR 2022
3:05:00,Viviane LYRA,29 JUL 1993,BRA,1.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021
3:05:00,Ilse GUERRERO,24 MAR 1993,MEX,,"Santee, CA (USA)",15 JAN 2023
3:05:10,Agnieszka ELLWARD,26 MAR 1989,POL,1.0,Dublin (IRL),19 DEC 2021
3:05:10,Wanqi YANG,24 DEC 2001,CHN,15.0,Huangshan (CHN),04 MAR 2023
3:05:14,Irina MUSIKHINA,07 JUN 1988,RUS,8.0,Cheboksary (RUS),21 MAY 2022
3:05:22,Federica CURIAZZI,14 AUG 1992,ITA,14.0,Muscat (OMA),05 MAR 2022
3:05:25,Stephanie CASEY,01 AUG 1983,USA,2.0,"Santee, CA (USA)",28 FEB 2021
3:05:29,Stephanie CASEY,01 AUG 1983,USA,19.0,Dudince (SVK),25 MAR 2023
3:05:31,Miranda MELVILLE,20 MAR 1989,USA,29.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:05:36,Ana PULGARIN CARDENO,06 MAY 2001,ESP,8.0,Lepe (ESP),30 JAN 2022
3:05:39,Nadzeya DARAZHUK,23 JAN 1990,BLR,1.0,Grodno (BLR),03 OCT 2020
3:05:39,Elianay PEREIRA,11 MAY 1984,BRA,30.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:05:40,Ana Veronica RODEAN,23 JUN 1984,ROU,1.0,Athina (GRE),03 APR 2022
3:05:43,. PAYAL,05 MAY 1999,IND,2.0,Ranchi (IND),15 FEB 2023
3:05:50,Haiying JI,25 FEB 2000,CHN,28.0,Dudince (SVK),23 APR 2022
3:05:51,Yu LIU,12 OCT 1991,CHN,15.0,Huangshan (CHN),04 MAR 2018
3:05:51,Mayara Luize VICENTAINER,03 MAR 1991,BRA,,Gien (FRA),29 MAY 2022
3:05:58,Elianay PEREIRA,11 MAY 1984,BRA,8.0,Lima (PER),06 FEB 2022
3:05:58,María Guadalupe SÁNCHEZ,04 AUG 1995,MEX,4.0,Managua (NCA),16 APR 2023
3:06:10,Mayara Luize VICENTAINER,03 MAR 1991,BRA,31.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:06:13,Irina MUSIKHINA,07 JUN 1988,RUS,5.0,Sochi (RUS),19 FEB 2021
3:06:13,Casandra Milenka NIETO LINARES,29 NOV 1994,BOL,9.0,Lima (PER),06 FEB 2022
3:06:13,Ema HAČUNDOVÁ,05 MAR 1999,SVK,14.0,"Odeonplatz, München (GER)",16 AUG 2022
3:06:13,Agnieszka ELLWARD,26 MAR 1989,POL,20.0,Dudince (SVK),25 MAR 2023
3:06:16,Alina TSVILII,18 SEP 1994,UKR,4.0,Ivano-Frankivsk (UKR),24 OCT 2021
3:06:21,Yafei ZHAO,10 JUL 1997,CHN,4.0,Taicang (CHN),09 APR 2023
3:06:22,Su YOUFEN,16 JUN 2001,CHN,16.0,Huangshan (CHN),04 MAR 2023
3:06:30,Meijiao CHI,28 JUN 1996,CHN,16.0,Huangshan (CHN),04 MAR 2018
3:06:33,Ainhoa PINEDO,17 FEB 1983,ESP,1.0,Sevilla (ESP),25 JAN 2020
3:06:36,Zhuomayingji NIU,26 JAN 2002,CHN,13.0,Huangshan (CHN),23 APR 2022
3:06:37,Antia CHAMOSA,07 OCT 1999,ESP,15.0,"Odeonplatz, München (GER)",16 AUG 2022
3:06:42,Nathaly LEON,03 JUN 1998,ECU,1.0,Machala (ECU),25 FEB 2023
3:06:44,Jocy CABALLERO,02 FEB 1993,PER,5.0,Managua (NCA),16 APR 2023
3:06:53,Elianay PEREIRA,11 MAY 1984,BRA,1.0,Rio de Janeiro (BRA),25 JUN 2022
3:07:02,Ema HAČUNDOVÁ,05 MAR 1999,SVK,32.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:07:03,Kate VEALE,05 JAN 1994,IRL,2.0,Dublin (IRL),19 DEC 2021
3:07:05,Robyn STEVENS,24 APR 1983,USA,4.0,"Santee, CA (USA)",15 JAN 2023
3:07:11,Liliya STEPANOVA,13 OCT 1997,RUS,4.0,Sochi (RUS),19 FEB 2018
3:07:16,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,33.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:07:24,Nathaly LEON,03 JUN 1998,ECU,1.0,Macas (ECU),13 MAR 2021
3:07:25,Alessia ZAPPAROLI,28 DEC 1988,ITA,4.0,Grosseto (ITA),26 JAN 2020
3:07:26,Yana FARINA,05 AUG 1999,UKR,2.0,Lutsk (UKR),20 MAR 2021
3:07:27,Jocy CABALLERO,02 FEB 1993,PER,2.0,Machala (ECU),25 FEB 2023
3:07:32,Maria MICHTA-COFFEY,23 JUN 1986,USA,3.0,"Santee, CA (USA)",16 JAN 2022
3:07:42,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,16.0,"Odeonplatz, München (GER)",16 AUG 2022
3:07:43,Anna MUSILOVICH,06 JUL 2001,RUS,6.0,Sochi (RUS),19 FEB 2021
3:07:49,Manju RANI,22 MAR 1999,IND,2.0,Ranchi (IND),17 APR 2022
3:07:49,Yekaterina LYUBUSHKINA,19 SEP 1995,RUS,9.0,Cheboksary (RUS),21 MAY 2022
3:07:50,Cristina MONTESINOS,12 JUL 1994,ESP,15.0,Muscat (OMA),05 MAR 2022
3:07:56,Polina REPINA,29 JUN 1990,KAZ,29.0,Dudince (SVK),23 APR 2022
3:08:03,Austėja KAVALIAUSKAITĖ,25 MAY 2000,LTU,18.0,Poděbrady (CZE),21 MAY 2023
3:08:12,Mao TATSUMI,12 JAN 2000,JPN,3.0,Takahata (JPN),23 OCT 2022
3:08:16,Mayara Luize VICENTAINER,03 MAR 1991,BRA,10.0,Lima (PER),06 FEB 2022
3:08:22,Yumei QUE,08 FEB 1997,CHN,17.0,Huangshan (CHN),04 MAR 2018
3:08:24,Rita RÉCSEI,30 JAN 1996,HUN,1.0,Budapest (HUN),25 OCT 2020
3:08:26,Anabelly ORJUELA,24 JUL 1988,COL,1.0,Boyacá (COL),22 JAN 2022
3:08:28,Mayara Luize VICENTAINER,03 MAR 1991,BRA,1.0,Dublin (IRL),18 DEC 2022
3:08:31,Elianay PEREIRA,11 MAY 1984,BRA,2.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021
3:08:36,Mihaela ACATRINEI,26 FEB 1995,ROU,30.0,Dudince (SVK),23 APR 2022
3:08:41,Cailing CAO,18 MAR 1998,CHN,10.0,Nanjing (CHN),22 JAN 2022
3:08:43,Hana BURZALOVÁ,03 NOV 2000,SVK,1.0,Banská Bystrica (SVK),17 OCT 2021
3:08:50,Nadzeya DARAZHUK,23 JAN 1990,BLR,2.0,Brest (BLR),27 APR 2019
3:08:51,Mayara Luize VICENTAINER,03 MAR 1991,BRA,2.0,Rio de Janeiro (BRA),25 JUN 2022
3:08:57,Mayara Luize VICENTAINER,03 MAR 1991,BRA,2.0,"Rua, Brasilia (BRA)",05 MAR 2023
3:08:58,Evelyn INGA,16 APR 1998,PER,16.0,Muscat (OMA),05 MAR 2022
3:09:03,Lyudmyla SHELEST,04 OCT 1974,UKR,2.0,Lutsk (UKR),11 MAR 2018
3:09:08,Aura Libertad MORALES,07 JUN 1982,MEX,6.0,Managua (NCA),16 APR 2023
3:09:19,Yasury PALACIOS,26 OCT 1999,GUA,31.0,Dudince (SVK),23 APR 2022
3:09:21,Sofia ALIKANIOTI,27 APR 1998,GRE,19.0,Poděbrady (CZE),21 MAY 2023
3:09:22,Nastassia YATSEVICH,18 JAN 1985,BLR,3.0,Brest (BLR),17 APR 2021
3:09:26,Gabriela DE SOUSA,12 JUN 2002,BRA,3.0,Rio de Janeiro (BRA),25 JUN 2022
3:09:27,Vitória OLIVEIRA,30 AUG 1992,POR,1.0,"Circuito Urbano, Porto de Mos (POR)",10 JAN 2021
3:09:29,Beatrice FORESTI,29 OCT 1998,ITA,4.0,Milazzo (ITA),29 JAN 2023
3:09:40,Oksana KULAHINA,01 APR 1997,UKR,5.0,Ivano-Frankivsk (UKR),24 OCT 2021
3:09:40,Polina REPINA,29 JUN 1990,KAZ,2.0,"Konyaaltı Boulvared, Antalya (TUR)",12 MAR 2023
3:09:41,Kate VEALE,05 JAN 1994,IRL,2.0,Dublin (IRL),18 DEC 2022
3:09:44,Xihan ZHAO,11 SEP 2001,CHN,17.0,Huangshan (CHN),04 MAR 2023
3:09:58,Nadia Lizeth GONZALEZ MANJARREZ,21 MAR 1997,MEX,1.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022
3:10:08,Elianay PEREIRA,11 MAY 1984,BRA,1.0,Bragança Paulista (BRA),09 JAN 2022
3:10:09,Federica CURIAZZI,14 AUG 1992,ITA,5.0,Grosseto (ITA),26 JAN 2020
3:10:13,Viviane LYRA,29 JUL 1993,BRA,1.0,Recifé (BRA),16 FEB 2020
3:10:14,Maria Dolores MARCOS VALERO,18 AUG 1979,ESP,3.0,"Circuito Urbano, Porto de Mos (POR)",07 JAN 2018
3:10:15,Aelita YARONGOVA,06 DEC 2002,RUS,7.0,Sochi (RUS),31 JAN 2022
3:10:19,Xueying BAI,26 APR 2000,CHN,17.0,Muscat (OMA),05 MAR 2022
3:10:23,Leilei LI,18 AUG 1989,CHN,18.0,Huangshan (CHN),04 MAR 2018
3:10:26,Bianca Maria DITTRICH,06 JUL 1993,GER,,Tilburg (NED),02 OCT 2022
3:10:35,Irina MUSIKHINA,07 JUN 1988,RUS,4.0,Saransk (RUS),20 MAY 2023
3:10:42,Katie BURNETT,07 OCT 1988,USA,5.0,"Santee, CA (USA)",15 JAN 2023
3:10:45,Ramandeep KAUR,30 APR 1999,IND,2.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022
3:10:50,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,20.0,Poděbrady (CZE),21 MAY 2023
3:10:53,Annalisa RUSSO,11 JUL 1998,ITA,5.0,Pescara (ITA),16 JAN 2022
3:10:55,Yanfen TAN,16 MAR 2000,CHN,18.0,Huangshan (CHN),04 MAR 2023
3:10:57,Federica CURIAZZI,14 AUG 1992,ITA,3.0,Ostia (ITA),23 JAN 2021
3:10:58,Aleksandra OVSYANNIKOVA,16 JUN 1993,RUS,9.0,Sochi (RUS),18 FEB 2019
3:11:00,Arisay CRUZ SALINAS,26 JAN 1992,MEX,7.0,Managua (NCA),16 APR 2023
3:11:02,Simona BERTINI,04 MAY 2001,ITA,6.0,Pescara (ITA),16 JAN 2022
3:11:02,Jocy CABALLERO,02 FEB 1993,PER,11.0,Lima (PER),06 FEB 2022
3:11:05,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,2.0,Athina (GRE),03 APR 2022
3:11:07,Lidia BARCELLA,21 APR 1997,ITA,18.0,Muscat (OMA),05 MAR 2022
3:11:14,Beatrice FORESTI,29 OCT 1998,ITA,6.0,Grosseto (ITA),26 JAN 2020
3:11:15,Mayara Luize VICENTAINER,03 MAR 1991,BRA,8.0,Managua (NCA),16 APR 2023
3:11:20,Vitória OLIVEIRA,30 AUG 1992,POR,1.0,"Circuito Urbano, Porto de Mos (POR)",26 JAN 2020
3:11:21,Anastasiya RODZKINA,29 AUG 1994,BLR,3.0,Brest (BLR),27 APR 2019
3:11:23,. PAYAL,05 MAY 1999,IND,1.0,Gujarat (IND),04 OCT 2022
3:11:26,Yalan WANG,19 FEB 1993,CHN,19.0,Huangshan (CHN),04 MAR 2018
3:11:27,Beatrice FORESTI,29 OCT 1998,ITA,2.0,Gioiosa Marea (ITA),27 JAN 2019
3:11:28,Liwei HUANG,07 APR 2000,CHN,5.0,Taicang (CHN),09 APR 2023
3:11:35,Joana PONTES,22 MAR 2000,POR,3.0,"Circuito Urbano, Porto de Mos (POR)",15 JAN 2023
3:11:35,Bandana PATEL,16 AUG 1998,IND,3.0,Ranchi (IND),15 FEB 2023
3:11:38,Rosetta LA DELFA,14 JUL 1977,ITA,7.0,Pescara (ITA),16 JAN 2022
3:11:45,Viviane LYRA,29 JUL 1993,BRA,2.0,Bragança Paulista (BRA),09 JAN 2022
3:11:47,Ainhoa PINEDO,17 FEB 1983,ESP,8.0,Cieza (ESP),26 FEB 2023
3:11:53,Aleksandra OVSYANNIKOVA,16 JUN 1993,RUS,5.0,Sochi (RUS),19 FEB 2018
3:11:53,Anna ZDZIEBŁO,20 NOV 2001,POL,21.0,Dudince (SVK),25 MAR 2023
3:11:55,Kelly RUDDICK,19 APR 1973,AUS,34.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022
3:12:03,Lucie BARRITAULT,29 APR 1990,FRA,1.0,Aix-les-Bains (FRA),12 MAR 2023
3:12:07,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,3.0,Megara (GRE),28 FEB 2021
3:12:21,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,19.0,Muscat (OMA),05 MAR 2022
3:12:25,Ines PASTORINO,20 OCT 1992,FRA,1.0,Epinal (FRA),17 MAR 2019
3:12:30,Antonina LOREK,11 FEB 1995,POL,15.0,Poděbrady (CZE),16 MAY 2021
3:12:31,Nathaly LEON,03 JUN 1998,ECU,4.0,Machala (ECU),08 JAN 2022
3:12:46,Marianna GONCHAROVA,12 NOV 1986,UKR,3.0,Lutsk (UKR),11 MAR 2018
3:12:46,Alejandra ORTEGA,08 JUL 1994,MEX,2.0,"Unidad Deportiva Bicentenario, Morelia (MEX)",02 JUN 2022
3:13:05,Lucie BARRITAULT,29 APR 1990,FRA,2.0,Epinal (FRA),17 MAR 2019
3:13:07,Mayara Luize VICENTAINER,03 MAR 1991,BRA,3.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021
3:13:12,Yuki YOSHIZUMI,07 JAN 1996,JPN,6.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023
3:13:19,. PRIYANKA,10 MAR 1996,IND,20.0,Muscat (OMA),05 MAR 2022
3:13:23,Shuqing YANG,30 AUG 1996,CHN,20.0,Huangshan (CHN),04 MAR 2018
3:13:24,Sofia ALIKANIOTI,27 APR 1998,GRE,3.0,"Olympic Rowing – Canoeing – Kayak Centre, Sxinias (GRE)",22 JAN 2023
3:13:29,Veronica ESPINO,17 OCT 1981,ESP,7.0,Sevilla (ESP),14 FEB 2021
3:13:38,Celia FERRARI,09 OCT 2002,ESP,9.0,Lepe (ESP),30 JAN 2022
